t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
-0.000132,3.96,-0.00132,3.96,-0.0132,4.0,-0.132,4.0,-1.32,4.0
-0.00013184,3.96,-0.0013184,4.0,-0.013184000000000001,4.0,-0.13184,4.0,-1.3184,4.0
-0.00013168,4.0,-0.0013168000000000001,4.0,-0.013168000000000001,4.0,-0.13168,4.0,-1.3168000000000002,4.0
-0.00013152000000000001,4.0,-0.0013152,4.0,-0.013152,4.0,-0.13152,4.0,-1.3152000000000001,3.96
-0.00013136000000000002,4.0,-0.0013136,4.0,-0.013136,4.0,-0.13136,4.0,-1.3136,4.0
-0.00013120000000000002,4.0,-0.001312,3.96,-0.01312,4.0,-0.1312,4.04,-1.312,4.0
-0.00013104000000000002,4.0,-0.0013104000000000002,4.0,-0.013104000000000001,4.0,-0.13104,4.0,-1.3104,4.0
-0.00013088000000000002,3.96,-0.0013088000000000002,3.96,-0.013088,4.0,-0.13088,4.0,-1.3088000000000002,4.0
-0.00013072000000000002,4.0,-0.0013072000000000001,3.96,-0.013072,4.0,-0.13072,4.0,-1.3072000000000001,4.0
-0.00013056000000000002,3.96,-0.0013056,3.96,-0.013056,4.0,-0.13056,4.0,-1.3056,4.0
-0.00013040000000000003,3.96,-0.001304,3.96,-0.01304,3.96,-0.13040000000000002,4.0,-1.304,4.0
-0.00013024,3.96,-0.0013024,4.0,-0.013024,4.0,-0.13024,4.0,-1.3024,4.0
-0.00013008,3.96,-0.0013008,3.96,-0.013008,4.0,-0.13008,4.0,-1.3008000000000002,4.0
-0.00012992,3.96,-0.0012992000000000001,3.96,-0.012992,4.0,-0.12992,4.0,-1.2992000000000001,4.0
-0.00012976,4.0,-0.0012976,4.0,-0.012976000000000001,4.0,-0.12976,4.0,-1.2976,4.0
-0.0001296,4.0,-0.001296,4.0,-0.012960000000000001,4.0,-0.1296,4.0,-1.296,4.0
-0.00012944,4.0,-0.0012944,4.0,-0.012944,4.0,-0.12944,3.96,-1.2944,4.0
-0.00012928,4.0,-0.0012928000000000002,3.96,-0.012928,4.0,-0.12928,4.0,-1.2928000000000002,4.0
-0.00012912,3.96,-0.0012912000000000002,4.0,-0.012912,3.96,-0.12912,4.0,-1.2912000000000001,4.0
-0.00012896,4.0,-0.0012896000000000001,4.0,-0.012896000000000001,4.0,-0.12896,4.0,-1.2896,4.0
-0.00012880000000000001,3.96,-0.001288,3.96,-0.01288,3.96,-0.1288,4.0,-1.288,3.96
-0.00012864000000000002,4.0,-0.0012864,3.96,-0.012864,4.0,-0.12864,4.0,-1.2864,4.0
-0.00012848000000000002,4.0,-0.0012848,3.96,-0.012848,4.0,-0.12848,4.0,-1.2848000000000002,4.0
-0.00012832000000000002,4.0,-0.0012832,3.96,-0.012832,4.0,-0.12832,4.0,-1.2832000000000001,4.0
-0.00012816000000000002,4.0,-0.0012816000000000001,4.0,-0.012816000000000001,4.0,-0.12816,4.0,-1.2816,4.0
-0.00012800000000000002,4.0,-0.00128,4.0,-0.0128,4.0,-0.128,4.0,-1.28,4.0
-0.00012784,4.0,-0.0012784,4.0,-0.012784,4.0,-0.12784,4.0,-1.2784,4.0
-0.00012768000000000002,4.0,-0.0012768,4.0,-0.012768,4.0,-0.12768000000000002,4.0,-1.2768000000000002,4.0
-0.00012752,4.0,-0.0012752000000000002,4.0,-0.012752,4.0,-0.12752,4.0,-1.2752000000000001,3.96
-0.00012736000000000003,4.0,-0.0012736000000000002,4.0,-0.012736,4.0,-0.12736,4.0,-1.2736,4.0
-0.0001272,4.0,-0.0012720000000000001,4.0,-0.01272,4.0,-0.1272,4.0,-1.272,4.0
-0.00012704,3.96,-0.0012704,3.96,-0.012704,3.96,-0.12704,4.0,-1.2704,3.96
-0.00012688,4.0,-0.0012688,4.0,-0.012688000000000001,4.0,-0.12688,4.0,-1.2688000000000001,4.0
-0.00012672,4.0,-0.0012672,4.0,-0.012672000000000001,4.0,-0.12672,4.0,-1.2672,4.0
-0.00012656,4.0,-0.0012656,3.96,-0.012656,3.96,-0.12656,4.0,-1.2656,4.0
-0.0001264,4.0,-0.0012640000000000001,4.0,-0.01264,4.0,-0.1264,4.0,-1.264,4.0
-0.00012624,3.96,-0.0012624000000000001,4.0,-0.012624,3.96,-0.12624,4.0,-1.2624,4.0
-0.00012608,4.0,-0.0012608,4.0,-0.012608000000000001,4.0,-0.12608,4.0,-1.2608000000000001,4.0
-0.00012592000000000001,4.0,-0.0012592,4.0,-0.012592,3.96,-0.12592,4.0,-1.2592,4.0
-0.00012576000000000002,4.0,-0.0012576000000000002,4.0,-0.012576,3.96,-0.12576,4.0,-1.2576,4.0
-0.00012560000000000002,4.0,-0.0012560000000000002,4.0,-0.01256,3.96,-0.1256,4.0,-1.256,4.0
-0.00012544000000000002,4.0,-0.0012544000000000001,3.96,-0.012544,4.0,-0.12544,4.0,-1.2544,4.0
-0.00012528000000000002,4.0,-0.0012528,3.96,-0.012528000000000001,4.0,-0.12528,4.0,-1.2528000000000001,4.0
-0.00012512000000000002,4.0,-0.0012512,3.96,-0.012512,4.0,-0.12512,4.0,-1.2512,4.0
-0.00012496000000000002,4.0,-0.0012496,4.0,-0.012496,4.0,-0.12496,4.04,-1.2496,4.0
-0.0001248,4.0,-0.001248,4.0,-0.012480000000000002,4.0,-0.1248,4.0,-1.248,4.0
-0.00012464000000000003,4.0,-0.0012464000000000002,4.0,-0.012464000000000001,3.96,-0.12464,4.0,-1.2464,4.0
-0.00012448,4.0,-0.0012448000000000001,3.96,-0.012448,4.0,-0.12448000000000001,4.0,-1.2448000000000001,4.0
