t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
4.079999999999999e-05,0.52,4.079999999999999e-05,0.52,0.00408,4.04,0.0408,4.0,0.4079999999999999,4.04
4.095999999999999e-05,0.52,4.095999999999999e-05,0.56,0.004095999999999999,4.0,0.040960000000000024,4.0,0.4096000000000002,4.0
4.1119999999999986e-05,0.56,4.1119999999999986e-05,0.52,0.004111999999999998,4.0,0.04112000000000002,4.0,0.4112,4.0
4.1279999999999984e-05,0.52,4.1279999999999984e-05,0.52,0.004128,4.0,0.04128000000000001,4.0,0.41279999999999983,4.0
4.143999999999998e-05,0.56,4.143999999999998e-05,0.56,0.004143999999999998,4.04,0.041440000000000005,4.0,0.4144000000000001,4.0
4.159999999999998e-05,0.52,4.159999999999998e-05,0.52,0.004159999999999997,4.0,0.041600000000000026,4.0,0.4159999999999999,4.0
4.175999999999998e-05,0.52,4.175999999999998e-05,0.52,0.004175999999999999,4.0,0.04176000000000002,4.0,0.4176000000000002,4.04
4.191999999999998e-05,0.56,4.191999999999998e-05,0.52,0.004191999999999998,4.0,0.04192000000000001,4.0,0.4192,4.0
4.2080000000000004e-05,0.52,4.2080000000000004e-05,0.56,0.004208,4.0,0.042080000000000006,4.0,0.42079999999999984,4.0
4.224e-05,0.52,4.224e-05,0.52,0.004223999999999999,4.0,0.04224,4.0,0.4224000000000001,4.0
4.24e-05,0.56,4.24e-05,0.52,0.004239999999999997,4.04,0.04240000000000002,4.0,0.42399999999999993,4.0
4.256e-05,0.52,4.256e-05,0.52,0.004255999999999999,4.0,0.042560000000000014,4.0,0.4256000000000002,4.0
4.272e-05,0.52,4.272e-05,0.52,0.004271999999999998,4.04,0.04272000000000001,4.0,0.4272,4.0
4.2879999999999996e-05,0.52,4.2879999999999996e-05,0.52,0.004288,4.0,0.04288,4.0,0.42879999999999985,4.0
4.3039999999999994e-05,0.56,4.3039999999999994e-05,0.52,0.004303999999999999,4.0,0.04304000000000002,4.0,0.4304000000000001,4.0
4.319999999999999e-05,0.52,4.319999999999999e-05,0.52,0.0043199999999999975,4.0,0.043200000000000016,4.0,0.43199999999999994,4.0
4.335999999999999e-05,0.52,4.335999999999999e-05,0.56,0.004336,4.0,0.04336000000000001,4.0,0.4336000000000002,4.0
